resolucion,expediente,matricula,curso,margen,punto,X,Y,sistema,orden_publicacion,bo,url,consulta
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-22,3560390.4,7278311.01,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-23,3560440.4,7278310.96,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-24,3560493.65,7278299.62,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-25,3560540.5,7278282.1,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-26,3560587.48,7278264.93,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-27,3560634.41,7278247.63,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-28,3560670.3,7278205.56,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-29,3560695.87,7278162.63,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-30,3560756.28,7278082.87,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-31,3560783.49,7278056.28,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-32,3560833.88,7278062.36,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-33,3560883.64,7278056.46,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-34,3560932.06,7278032.3,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-35,3560975.7,7278006.39,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-36,3561077.01,7277994.72,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-37,3561122.74,7277973.39,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-38,3561171.62,7277953.15,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-39,3561212.13,7277923.83,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-40,3561250.88,7277892.1,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-41,3561290.22,7277861.12,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-42,3561331.01,7277830.98,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-43,3561368.59,7277797.9,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-44,3561401.45,7277759.98,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-45,3561445.05,7277755.42,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-46,3561495.24,7277757.06,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-47,3561549.17,7277748.94,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-48,3561638.76,7277704.53,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,der,LRD-49,3561689.04,7277687.87,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-01,3558838.83,7278533.66,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-02,3558887.5,7278545.39,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-03,3558983.93,7278571.67,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-04,3559076.5,7278564.89,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-05,3559174.85,7278545.58,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-06,3559263.75,7278515.28,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-07,3559309.32,7278494.51,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-08,3559401.58,7278465.12,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-09,3559457.46,7278453.99,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-10,3559506.82,7278462.38,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-11,3559555.57,7278473.49,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-12,3559653.73,7278492.76,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-13,3559747.18,7278512.74,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-14,3559796.29,7278503.86,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-15,3559891.28,7278483.62,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-16,3559937.55,7278463.84,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-17,3559984.07,7278444.9,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-18,3560032.38,7278431.92,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-19,3560129.46,7278407.52,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-20,3560229.03,7278301.75,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-21,3560279.03,7278284.76,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-22,3560340.96,7278284.92,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-23,3560390.7,7278281.98,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-24,3560440.72,7278280.02,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-25,3560535.35,7278266.81,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-26,3560619.13,7278202.25,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-27,3560706.82,7278109.16,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-28,3560728.56,7278063.3,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-29,3560782.28,7278033.62,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-30,3560882.06,7278026.86,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-31,3560963.5,7277974.38,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-32,3561069.24,7277969.78,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-33,3561155.98,7277931.09,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-34,3561234.91,7277869.34,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-35,3561320.09,7277819.77,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-36,3561344.08,7277772.76,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-37,3561383.64,7277741.71,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-38,3561443.9,7277736.06,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-39,3561493.74,7277731.89,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-40,3561539.03,7277728.63,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-41,3561581.96,7277702.68,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-42,3561627.92,7277682.8,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
185/14,34-167.127/13,"4366, Finca La Caldera o Getsemaní",El Manzano,izq,LRI-43,3561657.93,7277639.97,"Gauss-Krüger faja 3 (el edicto no declara el marco; se asume POSGAR 94, EPSG:22183)",100042563,"21/07/2014; 22/07/2014 (B.O. 19.346 y 19.347, págs. 4648-4650)",https://boletinoficialsalta.gob.ar/pdfs/2014/19346.pdf,18/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,izq,LRi01,3562452.02,7278038.72,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
348/13,34-90.495/13,"1590, La Calderilla",La Caldera,izq,LRi02,3562404.61,7277964.0,Posgar (declarado),400004557,"19.213, 23/12/2013, pág. 8876-8877",https://boletinoficialsalta.gob.ar/pdfs/2013/19213.pdf,19/09/2026
